Frame,Vertex,X,Y,Z
1,56,-0.06354279071092606,0.09087289124727249,1.2918322086334229
1,57,-0.06354279071092606,0.06136588007211685,1.3655871152877808
1,58,-0.06354279071092606,-0.05112150311470032,1.2116495370864868
1,59,-0.06354279071092606,-0.10057210922241211,1.2741892337799072
1,60,-0.06354279071092606,0.07830103486776352,1.3441606760025024
1,61,-0.06354279071092606,0.08550537377595901,1.2651402950286865
1,62,-0.0656658187508583,-0.05112150311470032,1.2116495370864868
1,63,-0.0656658187508583,0.09087289124727249,1.2918322086334229
1,64,-0.0656658187508583,-0.10057210922241211,1.2741892337799072
1,65,-0.0656658187508583,0.06136588007211685,1.3655871152877808
2,0,-0.0656658187508583,0.07272420078516006,1.2409725189208984
2,1,0.0,0.07272420078516006,1.2409725189208984
2,2,-0.0656658187508583,-0.07353302836418152,1.2274997234344482
2,3,0.0,-0.07353302836418152,1.2274997234344482
2,4,-0.0656658187508583,-0.09767252206802368,1.3279460668563843
2,5,0.0,-0.09767252206802368,1.3279460668563843
2,6,-0.0656658187508583,-0.041686512529850006,1.3853875398635864
2,7,0.0,-0.041686512529850006,1.3853875398635864
2,8,-0.0656658187508583,0.08840491622686386,1.318897008895874
2,9,0.0,0.08840491622686386,1.318897008895874
2,10,-0.0656658187508583,0.038954369723796844,1.3814369440078735
2,11,0.0,0.038954369723796844,1.3814369440078735
2,12,-0.0656658187508583,-0.0250406414270401,1.202675223350525
2,13,0.0,-0.0250406414270401,1.202675223350525
2,14,-0.0656658187508583,-0.06571457535028458,1.371797800064087
2,15,0.0,-0.06571457535028458,1.371797800064087
2,16,-0.0656658187508583,-0.10304006189107895,1.3012547492980957
2,17,0.0,-0.10304006189107895,1.3012547492980957
2,18,-0.0656658187508583,0.002591066062450409,1.2013198137283325
2,19,0.0,0.002591066062450409,1.2013198137283325
2,20,-0.0656658187508583,0.02951938658952713,1.2076988220214844
2,21,0.0,0.02951938658952713,1.2076988220214844
2,22,0.0,0.0535474494099617,1.221289038658142
2,23,0.0,-0.09046819806098938,1.248926043510437
2,24,0.0,-0.08489129692316055,1.3521137237548828
2,25,0.0,-0.01475822925567627,1.3917667865753174
2,26,0.0,0.01287350058555603,1.390411376953125
2,27,0.0,0.09087289124727249,1.2918322086334229
2,28,0.0,0.06136588007211685,1.3655871152877808
2,29,0.0,-0.05112150311470032,1.2116495370864868
2,30,0.0,-0.1005721166729927,1.2741892337799072
2,31,0.0,0.07830103486776352,1.3441606760025024
2,32,0.0,0.08550537377595901,1.2651402950286865
2,33,-0.0656658187508583,0.0535474494099617,1.221289038658142
2,34,-0.0656658187508583,-0.09046819806098938,1.248926043510437
2,35,-0.0656658187508583,-0.08489129692316055,1.3521137237548828
2,36,-0.0656658187508583,-0.01475822925567627,1.3917667865753174
2,37,-0.0656658187508583,0.01287350058555603,1.390411376953125
2,38,-0.0656658187508583,0.07830103486776352,1.3441606760025024
2,39,-0.0656658187508583,0.08550537377595901,1.2651402950286865
2,40,-0.06354279071092606,0.07272420078516006,1.2409725189208984
2,41,-0.06354279071092606,-0.07353302836418152,1.2274997234344482
2,42,-0.06354279071092606,-0.09767252206802368,1.3279460668563843
2,43,-0.06354279071092606,-0.041686512529850006,1.3853875398635864
2,44,-0.06354279071092606,0.08840491622686386,1.318897008895874
2,45,-0.06354279071092606,0.038954369723796844,1.3814369440078735
2,46,-0.06354279071092606,-0.0250406414270401,1.202675223350525
2,47,-0.06354279071092606,-0.06571457535028458,1.371797800064087
2,48,-0.06354279071092606,-0.10304006189107895,1.3012547492980957
2,49,-0.06354279071092606,0.002591066062450409,1.2013198137283325
2,50,-0.06354279071092606,0.02951938658952713,1.2076988220214844
2,51,-0.06354279071092606,0.0535474494099617,1.221289038658142
2,52,-0.06354279071092606,-0.09046819806098938,1.248926043510437
2,53,-0.06354279071092606,-0.08489129692316055,1.3521137237548828
2,54,-0.06354279071092606,-0.01475822925567627,1.3917667865753174
2,55,-0.06354279071092606,0.01287350058555603,1.390411376953125
2,56,-0.06354279071092606,0.09087289124727249,1.2918322086334229
2,57,-0.06354279071092606,0.06136588007211685,1.3655871152877808
2,58,-0.06354279071092606,-0.05112150311470032,1.2116495370864868
2,59,-0.06354279071092606,-0.10057210922241211,1.2741892337799072
2,60,-0.06354279071092606,0.07830103486776352,1.3441606760025024
2,61,-0.06354279071092606,0.08550537377595901,1.2651402950286865
2,62,-0.0656658187508583,-0.05112150311470032,1.2116495370864868
2,63,-0.0656658187508583,0.09087289124727249,1.2918322086334229
2,64,-0.0656658187508583,-0.10057210922241211,1.2741892337799072
2,65,-0.0656658187508583,0.06136588007211685,1.3655871152877808
3,0,-0.0656658187508583,0.07272420078516006,1.2409725189208984
3,1,0.0,0.07272420078516006,1.2409725189208984
3,2,-0.0656658187508583,-0.07353302836418152,1.2274997234344482
3,3,0.0,-0.07353302836418152,1.2274997234344482
3,4,-0.0656658187508583,-0.09767252206802368,1.3279460668563843
3,5,0.0,-0.09767252206802368,1.3279460668563843
3,6,-0.0656658187508583,-0.041686512529850006,1.3853875398635864
3,7,0.0,-0.041686512529850006,1.3853875398635864
3,8,-0.0656658187508583,0.08840491622686386,1.318897008895874
3,9,0.0,0.08840491622686386,1.318897008895874
3,10,-0.0656658187508583,0.038954369723796844,1.3814369440078735
3,11,0.0,0.038954369723796844,1.3814369440078735
3,12,-0.0656658187508583,-0.0250406414270401,1.202675223350525
3,13,0.0,-0.0250406414270401,1.202675223350525
3,14,-0.0656658187508583,-0.06571457535028458,1.371797800064087
3,15,0.0,-0.06571457535028458,1.371797800064087
3,16,-0.0656658187508583,-0.10304006189107895,1.3012547492980957
3,17,0.0,-0.10304006189107895,1.3012547492980957
3,18,-0.0656658187508583,0.002591066062450409,1.2013198137283325
3,19,0.0,0.002591066062450409,1.2013198137283325
3,20,-0.0656658187508583,0.02951938658952713,1.2076988220214844
3,21,0.0,0.02951938658952713,1.2076988220214844
3,22,0.0,0.0535474494099617,1.221289038658142
3,23,0.0,-0.09046819806098938,1.248926043510437
3,24,0.0,-0.08489129692316055,1.3521137237548828
3,25,0.0,-0.01475822925567627,1.3917667865753174
3,26,0.0,0.01287350058555603,1.390411376953125
3,27,0.0,0.09087289124727249,1.2918322086334229
3,28,0.0,0.06136588007211685,1.3655871152877808
3,29,0.0,-0.05112150311470032,1.2116495370864868
3,30,0.0,-0.1005721166729927,1.2741892337799072
3,31,0.0,0.07830103486776352,1.3441606760025024
3,32,0.0,0.08550537377595901,1.2651402950286865
3,33,-0.0656658187508583,0.0535474494099617,1.221289038658142
3,34,-0.0656658187508583,-0.09046819806098938,1.248926043510437
3,35,-0.0656658187508583,-0.08489129692316055,1.3521137237548828
3,36,-0.0656658187508583,-0.01475822925567627,1.3917667865753174
3,37,-0.0656658187508583,0.01287350058555603,1.390411376953125
3,38,-0.0656658187508583,0.07830103486776352,1.3441606760025024
3,39,-0.0656658187508583,0.08550537377595901,1.2651402950286865
3,40,-0.06354279071092606,0.07272420078516006,1.2409725189208984
3,41,-0.06354279071092606,-0.07353302836418152,1.2274997234344482
3,42,-0.06354279071092606,-0.09767252206802368,1.3279460668563843
3,43,-0.06354279071092606,-0.041686512529850006,1.3853875398635864
3,44,-0.06354279071092606,0.08840491622686386,1.318897008895874
3,45,-0.06354279071092606,0.038954369723796844,1.3814369440078735
3,46,-0.06354279071092606,-0.0250406414270401,1.202675223350525
3,47,-0.06354279071092606,-0.06571457535028458,1.371797800064087
3,48,-0.06354279071092606,-0.10304006189107895,1.3012547492980957
3,49,-0.06354279071092606,0.002591066062450409,1.2013198137283325
3,50,-0.06354279071092606,0.02951938658952713,1.2076988220214844
3,51,-0.06354279071092606,0.0535474494099617,1.221289038658142
3,52,-0.06354279071092606,-0.09046819806098938,1.248926043510437
3,53,-0.06354279071092606,-0.08489129692316055,1.3521137237548828
3,54,-0.06354279071092606,-0.01475822925567627,1.3917667865753174
3,55,-0.06354279071092606,0.01287350058555603,1.390411376953125
3,56,-0.06354279071092606,0.09087289124727249,1.2918322086334229
3,57,-0.06354279071092606,0.06136588007211685,1.3655871152877808
3,58,-0.06354279071092606,-0.05112150311470032,1.2116495370864868
3,59,-0.06354279071092606,-0.10057210922241211,1.2741892337799072
3,60,-0.06354279071092606,0.07830103486776352,1.3441606760025024
3,61,-0.06354279071092606,0.08550537377595901,1.2651402950286865
3,62,-0.0656658187508583,-0.05112150311470032,1.2116495370864868
3,63,-0.0656658187508583,0.09087289124727249,1.2918322086334229
3,64,-0.0656658187508583,-0.10057210922241211,1.2741892337799072
3,65,-0.0656658187508583,0.06136588007211685,1.3655871152877808
4,0,-0.0656658187508583,0.07272420078516006,1.2409725189208984
4,1,0.0,0.07272420078516006,1.2409725189208984
4,2,-0.0656658187508583,-0.07353302836418152,1.2274997234344482
4,3,0.0,-0.07353302836418152,1.2274997234344482
4,4,-0.0656658187508583,-0.09767252206802368,1.3279460668563843
4,5,0.0,-0.09767252206802368,1.3279460668563843
4,6,-0.0656658187508583,-0.041686512529850006,1.3853875398635864
4,7,0.0,-0.041686512529850006,1.3853875398635864
4,8,-0.0656658187508583,0.08840491622686386,1.318897008895874
4,9,0.0,0.08840491622686386,1.318897008895874
4,10,-0.0656658187508583,0.038954369723796844,1.3814369440078735
4,11,0.0,0.038954369723796844,1.3814369440078735
4,12,-0.0656658187508583,-0.0250406414270401,1.202675223350525
4,13,0.0,-0.0250406414270401,1.202675223350525
4,14,-0.0656658187508583,-0.06571457535028458,1.371797800064087
4,15,0.0,-0.06571457535028458,1.371797800064087
4,16,-0.0656658187508583,-0.10304006189107895,1.3012547492980957
4,17,0.0,-0.10304006189107895,1.3012547492980957
4,18,-0.0656658187508583,0.002591066062450409,1.2013198137283325
4,19,0.0,0.002591066062450409,1.2013198137283325
4,20,-0.0656658187508583,0.02951938658952713,1.2076988220214844
4,21,0.0,0.02951938658952713,1.2076988220214844
4,22,0.0,0.0535474494099617,1.221289038658142
4,23,0.0,-0.09046819806098938,1.248926043510437
4,24,0.0,-0.08489129692316055,1.3521137237548828
4,25,0.0,-0.01475822925567627,1.3917667865753174
4,26,0.0,0.01287350058555603,1.390411376953125
4,27,0.0,0.09087289124727249,1.2918322086334229
4,28,0.0,0.06136588007211685,1.3655871152877808
4,29,0.0,-0.05112150311470032,1.2116495370864868
4,30,0.0,-0.1005721166729927,1.2741892337799072
4,31,0.0,0.07830103486776352,1.3441606760025024
4,32,0.0,0.08550537377595901,1.2651402950286865
4,33,-0.0656658187508583,0.0535474494099617,1.221289038658142
4,34,-0.0656658187508583,-0.09046819806098938,1.248926043510437
4,35,-0.0656658187508583,-0.08489129692316055,1.3521137237548828
4,36,-0.0656658187508583,-0.01475822925567627,1.3917667865753174
4,37,-0.0656658187508583,0.01287350058555603,1.390411376953125
4,38,-0.0656658187508583,0.07830103486776352,1.3441606760025024
4,39,-0.0656658187508583,0.08550537377595901,1.2651402950286865
4,40,-0.06354279071092606,0.07272420078516006,1.2409725189208984
4,41,-0.06354279071092606,-0.07353302836418152,1.2274997234344482
4,42,-0.06354279071092606,-0.09767252206802368,1.3279460668563843
4,43,-0.06354279071092606,-0.041686512529850006,1.3853875398635864
4,44,-0.06354279071092606,0.08840491622686386,1.318897008895874
4,45,-0.06354279071092606,0.038954369723796844,1.3814369440078735
4,46,-0.06354279071092606,-0.0250406414270401,1.202675223350525
4,47,-0.06354279071092606,-0.06571457535028458,1.371797800064087
4,48,-0.06354279071092606,-0.10304006189107895,1.3012547492980957
4,49,-0.06354279071092606,0.002591066062450409,1.2013198137283325
4,50,-0.06354279071092606,0.02951938658952713,1.2076988220214844
4,51,-0.06354279071092606,0.0535474494099617,1.221289038658142
4,52,-0.06354279071092606,-0.09046819806098938,1.248926043510437
4,53,-0.06354279071092606,-0.08489129692316055,1.3521137237548828
4,54,-0.06354279071092606,-0.01475822925567627,1.3917667865753174
4,55,-0.06354279071092606,0.01287350058555603,1.390411376953125
4,56,-0.06354279071092606,0.09087289124727249,1.2918322086334229
4,57,-0.06354279071092606,0.06136588007211685,1.3655871152877808
4,58,-0.06354279071092606,-0.05112150311470032,1.2116495370864868
4,59,-0.06354279071092606,-0.10057210922241211,1.2741892337799072
4,60,-0.06354279071092606,0.07830103486776352,1.3441606760025024
4,61,-0.06354279071092606,0.08550537377595901,1.2651402950286865
4,62,-0.0656658187508583,-0.05112150311470032,1.2116495370864868
4,63,-0.0656658187508583,0.09087289124727249,1.2918322086334229
4,64,-0.0656658187508583,-0.10057210922241211,1.2741892337799072
4,65,-0.0656658187508583,0.06136588007211685,1.3655871152877808
5,0,-0.0656658187508583,0.07272420078516006,1.2409725189208984
5,1,0.0,0.07272420078516006,1.2409725189208984
5,2,-0.0656658187508583,-0.07353302836418152,1.2274997234344482
5,3,0.0,-0.07353302836418152,1.2274997234344482
5,4,-0.0656658187508583,-0.09767252206802368,1.3279460668563843
5,5,0.0,-0.09767252206802368,1.3279460668563843
5,6,-0.0656658187508583,-0.041686512529850006,1.3853875398635864
5,7,0.0,-0.041686512529850006,1.3853875398635864
5,8,-0.0656658187508583,0.08840491622686386,1.318897008895874
5,9,0.0,0.08840491622686386,1.318897008895874
5,10,-0.0656658187508583,0.038954369723796844,1.3814369440078735
5,11,0.0,0.038954369723796844,1.3814369440078735
5,12,-0.0656658187508583,-0.0250406414270401,1.202675223350525
5,13,0.0,-0.0250406414270401,1.202675223350525
5,14,-0.0656658187508583,-0.06571457535028458,1.371797800064087
5,15,0.0,-0.06571457535028458,1.371797800064087
5,16,-0.0656658187508583,-0.10304006189107895,1.3012547492980957
5,17,0.0,-0.10304006189107895,1.3012547492980957
5,18,-0.0656658187508583,0.002591066062450409,1.2013198137283325
5,19,0.0,0.002591066062450409,1.2013198137283325
5,20,-0.0656658187508583,0.02951938658952713,1.2076988220214844
5,21,0.0,0.02951938658952713,1.2076988220214844
5,22,0.0,0.0535474494099617,1.221289038658142
5,23,0.0,-0.09046819806098938,1.248926043510437
5,24,0.0,-0.08489129692316055,1.3521137237548828
5,25,0.0,-0.01475822925567627,1.3917667865753174
5,26,0.0,0.01287350058555603,1.390411376953125
5,27,0.0,0.09087289124727249,1.2918322086334229
5,28,0.0,0.06136588007211685,1.3655871152877808
5,29,0.0,-0.05112150311470032,1.2116495370864868
5,30,0.0,-0.1005721166729927,1.2741892337799072
5,31,0.0,0.07830103486776352,1.3441606760025024
5,32,0.0,0.08550537377595901,1.2651402950286865
5,33,-0.0656658187508583,0.0535474494099617,1.221289038658142
5,34,-0.0656658187508583,-0.09046819806098938,1.248926043510437
5,35,-0.0656658187508583,-0.08489129692316055,1.3521137237548828
5,36,-0.0656658187508583,-0.01475822925567627,1.3917667865753174
5,37,-0.0656658187508583,0.01287350058555603,1.390411376953125
5,38,-0.0656658187508583,0.07830103486776352,1.3441606760025024
5,39,-0.0656658187508583,0.08550537377595901,1.2651402950286865
5,40,-0.06354279071092606,0.07272420078516006,1.2409725189208984
5,41,-0.06354279071092606,-0.07353302836418152,1.2274997234344482
5,42,-0.06354279071092606,-0.09767252206802368,1.3279460668563843
5,43,-0.06354279071092606,-0.041686512529850006,1.3853875398635864
5,44,-0.06354279071092606,0.08840491622686386,1.318897008895874
5,45,-0.06354279071092606,0.038954369723796844,1.3814369440078735
5,46,-0.06354279071092606,-0.0250406414270401,1.202675223350525
5,47,-0.06354279071092606,-0.06571457535028458,1.371797800064087
5,48,-0.06354279071092606,-0.10304006189107895,1.3012547492980957
5,49,-0.06354279071092606,0.002591066062450409,1.2013198137283325
5,50,-0.06354279071092606,0.02951938658952713,1.2076988220214844
5,51,-0.06354279071092606,0.0535474494099617,1.221289038658142
5,52,-0.06354279071092606,-0.09046819806098938,1.248926043510437
5,53,-0.06354279071092606,-0.08489129692316055,1.3521137237548828
5,54,-0.06354279071092606,-0.01475822925567627,1.3917667865753174
5,55,-0.06354279071092606,0.01287350058555603,1.390411376953125
5,56,-0.06354279071092606,0.09087289124727249,1.2918322086334229
5,57,-0.06354279071092606,0.06136588007211685,1.3655871152877808
5,58,-0.06354279071092606,-0.05112150311470032,1.2116495370864868
5,59,-0.06354279071092606,-0.10057210922241211,1.2741892337799072
5,60,-0.06354279071092606,0.07830103486776352,1.3441606760025024
5,61,-0.06354279071092606,0.08550537377595901,1.2651402950286865
5,62,-0.0656658187508583,-0.05112150311470032,1.2116495370864868
5,63,-0.0656658187508583,0.09087289124727249,1.2918322086334229
5,64,-0.0656658187508583,-0.10057210922241211,1.2741892337799072
5,65,-0.0656658187508583,0.06136588007211685,1.3655871152877808
6,0,-0.0656658187508583,0.07272420078516006,1.2409725189208984
6,1,0.0,0.07272420078516006,1.2409725189208984
6,2,-0.0656658187508583,-0.07353302836418152,1.2274997234344482
6,3,0.0,-0.07353302836418152,1.2274997234344482
6,4,-0.0656658187508583,-0.09767252206802368,1.3279460668563843
6,5,0.0,-0.09767252206802368,1.3279460668563843
6,6,-0.0656658187508583,-0.041686512529850006,1.3853875398635864
6,7,0.0,-0.041686512529850006,1.3853875398635864
6,8,-0.0656658187508583,0.08840491622686386,1.318897008895874
6,9,0.0,0.08840491622686386,1.318897008895874
6,10,-0.0656658187508583,0.038954369723796844,1.3814369440078735
6,11,0.0,0.038954369723796844,1.3814369440078735
6,12,-0.0656658187508583,-0.0250406414270401,1.202675223350525
6,13,0.0,-0.0250406414270401,1.202675223350525
6,14,-0.0656658187508583,-0.06571457535028458,1.371797800064087
6,15,0.0,-0.06571457535028458,1.371797800064087
6,16,-0.0656658187508583,-0.10304006189107895,1.3012547492980957
6,17,0.0,-0.10304006189107895,1.3012547492980957
6,18,-0.0656658187508583,0.002591066062450409,1.2013198137283325
6,19,0.0,0.002591066062450409,1.2013198137283325
6,20,-0.0656658187508583,0.02951938658952713,1.2076988220214844
6,21,0.0,0.02951938658952713,1.2076988220214844
6,22,0.0,0.0535474494099617,1.221289038658142
6,23,0.0,-0.09046819806098938,1.248926043510437
6,24,0.0,-0.08489129692316055,1.3521137237548828
6,25,0.0,-0.01475822925567627,1.3917667865753174
6,26,0.0,0.01287350058555603,1.390411376953125
6,27,0.0,0.09087289124727249,1.2918322086334229
6,28,0.0,0.06136588007211685,1.3655871152877808
6,29,0.0,-0.05112150311470032,1.2116495370864868
6,30,0.0,-0.1005721166729927,1.2741892337799072
6,31,0.0,0.07830103486776352,1.3441606760025024
6,32,0.0,0.08550537377595901,1.2651402950286865
6,33,-0.0656658187508583,0.0535474494099617,1.221289038658142
6,34,-0.0656658187508583,-0.09046819806098938,1.248926043510437
6,35,-0.0656658187508583,-0.08489129692316055,1.3521137237548828
6,36,-0.0656658187508583,-0.01475822925567627,1.3917667865753174
6,37,-0.0656658187508583,0.01287350058555603,1.390411376953125
6,38,-0.0656658187508583,0.07830103486776352,1.3441606760025024
6,39,-0.0656658187508583,0.08550537377595901,1.2651402950286865
6,40,-0.06354279071092606,0.07272420078516006,1.2409725189208984
6,41,-0.06354279071092606,-0.07353302836418152,1.2274997234344482
6,42,-0.06354279071092606,-0.09767252206802368,1.3279460668563843
6,43,-0.06354279071092606,-0.041686512529850006,1.3853875398635864
6,44,-0.06354279071092606,0.08840491622686386,1.318897008895874
6,45,-0.06354279071092606,0.038954369723796844,1.3814369440078735
6,46,-0.06354279071092606,-0.0250406414270401,1.202675223350525
6,47,-0.06354279071092606,-0.06571457535028458,1.371797800064087
6,48,-0.06354279071092606,-0.10304006189107895,1.3012547492980957
6,49,-0.06354279071092606,0.002591066062450409,1.2013198137283325
6,50,-0.06354279071092606,0.02951938658952713,1.2076988220214844
6,51,-0.06354279071092606,0.0535474494099617,1.221289038658142
6,52,-0.06354279071092606,-0.09046819806098938,1.248926043510437
6,53,-0.06354279071092606,-0.08489129692316055,1.3521137237548828
6,54,-0.06354279071092606,-0.01475822925567627,1.3917667865753174
6,55,-0.06354279071092606,0.01287350058555603,1.390411376953125
6,56,-0.06354279071092606,0.09087289124727249,1.2918322086334229
6,57,-0.06354279071092606,0.06136588007211685,1.3655871152877808
6,58,-0.06354279071092606,-0.05112150311470032,1.2116495370864868
6,59,-0.06354279071092606,-0.10057210922241211,1.2741892337799072
6,60,-0.06354279071092606,0.07830103486776352,1.3441606760025024
6,61,-0.06354279071092606,0.08550537377595901,1.2651402950286865
6,62,-0.0656658187508583,-0.05112150311470032,1.2116495370864868
6,63,-0.0656658187508583,0.09087289124727249,1.2918322086334229
6,64,-0.0656658187508583,-0.10057210922241211,1.2741892337799072
6,65,-0.0656658187508583,0.06136588007211685,1.3655871152877808
7,0,-0.0656658187508583,0.07272420078516006,1.2409725189208984
7,1,0.0,0.07272420078516006,1.2409725189208984
7,2,-0.0656658187508583,-0.07353302836418152,1.2274997234344482
7,3,0.0,-0.07353302836418152,1.2274997234344482
7,4,-0.0656658187508583,-0.09767252206802368,1.3279460668563843
7,5,0.0,-0.09767252206802368,1.3279460668563843
7,6,-0.0656658187508583,-0.041686512529850006,1.3853875398635864
7,7,0.0,-0.041686512529850006,1.3853875398635864
7,8,-0.0656658187508583,0.08840491622686386,1.318897008895874
7,9,0.0,0.08840491622686386,1.318897008895874
7,10,-0.0656658187508583,0.038954369723796844,1.3814369440078735
7,11,0.0,0.038954369723796844,1.3814369440078735
7,12,-0.0656658187508583,-0.0250406414270401,1.202675223350525
7,13,0.0,-0.0250406414270401,1.202675223350525
7,14,-0.0656658187508583,-0.06571457535028458,1.371797800064087
7,15,0.0,-0.06571457535028458,1.371797800064087
7,16,-0.0656658187508583,-0.10304006189107895,1.3012547492980957
7,17,0.0,-0.10304006189107895,1.3012547492980957
7,18,-0.0656658187508583,0.002591066062450409,1.2013198137283325
7,19,0.0,0.002591066062450409,1.2013198137283325
7,20,-0.0656658187508583,0.02951938658952713,1.2076988220214844
7,21,0.0,0.02951938658952713,1.2076988220214844
7,22,0.0,0.0535474494099617,1.221289038658142
7,23,0.0,-0.09046819806098938,1.248926043510437
7,24,0.0,-0.08489129692316055,1.3521137237548828
7,25,0.0,-0.01475822925567627,1.3917667865753174
7,26,0.0,0.01287350058555603,1.390411376953125
7,27,0.0,0.09087289124727249,1.2918322086334229
7,28,0.0,0.06136588007211685,1.3655871152877808
7,29,0.0,-0.05112150311470032,1.2116495370864868
7,30,0.0,-0.1005721166729927,1.2741892337799072
7,31,0.0,0.07830103486776352,1.3441606760025024
7,32,0.0,0.08550537377595901,1.2651402950286865
7,33,-0.0656658187508583,0.0535474494099617,1.221289038658142
7,34,-0.0656658187508583,-0.09046819806098938,1.248926043510437
7,35,-0.0656658187508583,-0.08489129692316055,1.3521137237548828
7,36,-0.0656658187508583,-0.01475822925567627,1.3917667865753174
7,37,-0.0656658187508583,0.01287350058555603,1.390411376953125
7,38,-0.0656658187508583,0.07830103486776352,1.3441606760025024
7,39,-0.0656658187508583,0.08550537377595901,1.2651402950286865
7,40,-0.06354279071092606,0.07272420078516006,1.2409725189208984
7,41,-0.06354279071092606,-0.07353302836418152,1.2274997234344482
7,42,-0.06354279071092606,-0.09767252206802368,1.3279460668563843
7,43,-0.06354279071092606,-0.041686512529850006,1.3853875398635864
7,44,-0.06354279071092606,0.08840491622686386,1.318897008895874
7,45,-0.06354279071092606,0.038954369723796844,1.3814369440078735
7,46,-0.06354279071092606,-0.0250406414270401,1.202675223350525
7,47,-0.06354279071092606,-0.06571457535028458,1.371797800064087
7,48,-0.06354279071092606,-0.10304006189107895,1.3012547492980957
7,49,-0.06354279071092606,0.002591066062450409,1.2013198137283325
7,50,-0.06354279071092606,0.02951938658952713,1.2076988220214844
7,51,-0.06354279071092606,0.0535474494099617,1.221289038658142
7,52,-0.06354279071092606,-0.09046819806098938,1.248926043510437
7,53,-0.06354279071092606,-0.08489129692316055,1.3521137237548828
7,54,-0.06354279071092606,-0.01475822925567627,1.3917667865753174
7,55,-0.06354279071092606,0.01287350058555603,1.390411376953125
7,56,-0.06354279071092606,0.09087289124727249,1.2918322086334229
7,57,-0.06354279071092606,0.06136588007211685,1.3655871152877808
7,58,-0.06354279071092606,-0.05112150311470032,1.2116495370864868
7,59,-0.06354279071092606,-0.10057210922241211,1.2741892337799072
7,60,-0.06354279071092606,0.07830103486776352,1.3441606760025024
7,61,-0.06354279071092606,0.08550537377595901,1.2651402950286865
7,62,-0.0656658187508583,-0.05112150311470032,1.2116495370864868
7,63,-0.0656658187508583,0.09087289124727249,1.2918322086334229
7,64,-0.0656658187508583,-0.10057210922241211,1.2741892337799072
7,65,-0.0656658187508583,0.06136588007211685,1.3655871152877808
